,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,intercept,p_value,slope,std_error
70,USGS,15297767,LK C AT SHEMYA AFB AK,ST,52.71394107,174.09111819999998,U,NAD83,15.0,5.0,NGVD29,19030103.0,0.7071067811865476,0.0,-0.003526717113149863,0.0
71,USGS,15297773,GALLERY C AT SHEMYA AFB AK,ST,52.7100527,174.118618,U,NAD83,,,,19030103.0,0.7071067811865348,0.0,-0.0261891400439462,0.0
72,USGS,15300270,CHEKOK C NR PEDRO BAY AK,ST,59.84155048,-154.37967450000002,S,NAD83,280.0,50.0,NGVD29,19030206.0,0.7071067811865476,0.0,-0.004745683095211729,0.0
73,USGS,15300320,CHINKELYES C BL SUMMIT LK NR PEDRO BAY AK,ST,59.70379507,-153.712188,S,NAD83,420.0,25.0,NGVD29,19030206.0,-1.306757145646105,0.0040866350015662505,0.0028656954948379494,0.00018375842119475376
74,USGS,15301500,ALLEN R NR ALEKNAGIK AK,ST,60.1539944,-158.73669230000002,S,NAD83,550.0,50.0,NGVD29,19030301.0,0.9619790122151525,0.001814841783916796,-0.0024312864672666025,6.931000911162364e-06
75,USGS,15303100,EAST C NR DILLINGHAM AK,ST,59.19147378,-158.83358940000002,U,NAD83,90.0,10.0,NGVD29,19030306.0,-0.7071067811865476,0.0,0.0020203050891044218,0.0
76,USGS,15389100,PORCUPINE R 9.5MI AB MOUTH NR FORT YUKON AK,ST,66.65146779999999,-145.0991477,5,NAD83,425.0,25.0,NGVD29,19080108.0,-0.7071067811865476,0.0,0.004927573388059565,0.0
77,USGS,15407200,SF HARRISON C NR CENTRAL AK,ST,65.3640698,-145.2593856,S,NAD83,2450.0,50.0,NGVD29,19080401.0,-0.7071067811865476,0.0,0.0021013574478054905,0.0
78,USGS,15452300,BEAVER C NR MICHEL LK NR BEAVER AK,ST,66.2212817,-146.7647463,S,NAD83,350.0,50.0,NGVD29,19080402.0,-0.7071067811865476,0.0,0.0038016493612179976,0.0
79,USGS,15477500,CLEARWATER C NR DELTA JCT AK,ST,64.05572009,-145.4401033,U,NAD83,1050.0,50.0,NGVD29,19080303.0,-0.7071067811865475,0.0,0.0036448803153945747,0.0
80,USGS,15515048,MARGUERITE C 3.6 MI AB EMMA C NR HEALY AK,ST,63.97388889,-148.761111,S,NAD83,2130.0,25.0,NAVD88,19080307.0,0.7071067811865475,0.0,-0.004893472534162958,0.0
81,USGS,15518080,LIGNITE C AB MOUTH NR HEALY AK,ST,63.90426299,-148.9859325,T,NAD83,1300.0,50.0,NGVD29,19080308.0,0.5932589381171269,0.041361434282061106,-0.00010586288899033654,4.9667522986061613e-05
82,USGS,15534800,CHATANIKA R AB POKER C NR CHATANIKA AK,ST,65.1409668,-147.4580118,S,NAD83,650.0,25.0,NGVD29,19080309.0,0.7071067811865475,0.0,-0.0036448803153945747,0.0
83,USGS,15535000,CARIBOU C NR CHATANIKA AK,ST,65.1495756,-147.553847,U,NAD83,870.0,10.0,NGVD29,19080309.0,-0.8767369388032499,0.019690034983070696,0.0003014730872318463,0.00011549264163639798
84,USGS,15564864,DIETRICH R TRIB NR WISEMAN AK,ST,67.9629325,-149.7700105,1,NAD83,2050.0,50.0,NGVD29,19090101.0,-0.9345699683454844,0.027952693354865298,0.00048066345020340357,0.0001871228759562401
85,USGS,15564900,KOYUKUK R AT HUGHES AK,ST,66.04695537,-154.26096830000003,S,NAD83,250.0,50.0,NGVD29,19090108.0,-0.8810577919868879,0.0023887151766127943,0.0003300195068444037,8.613149797160095e-05
86,USGS,15580100,MELSING C AT COUNCIL AK,ST,64.8944949,-163.66303100000002,1,NAD83,100.0,50.0,NGVD29,19050104.0,1.0345075696734574,0.0315428384438908,-0.0008669403792307197,0.00029295032021474555
87,USGS,15744000,KOBUK R AT AMBLER AK,ST,67.08638179,-157.85028459999998,U,NAD83,30.0,10.0,NGVD29,19050303.0,1.057280887805459,0.031897208557209136,-0.0007100610394932564,0.0002657202518201932
88,USGS,15746991,IKALUKROK C BL RED DOG C NR KIVALINA AK,ST,68.04684449999999,-163.0290619,T,NAD83,650.0,25.0,NGVD29,19050404.0,-1.0178457546483026,0.035014436103840474,0.0006969954950798695,0.000267251566104108
89,USGS,15799000,ESATKUAT C NR BARROW AK,ST,71.27458259999999,-156.7323623,U,NAD83,8.0,1.0,NGVD29,19060202.0,0.7071067811865476,0.0,-0.0038959051305043945,0.0
90,USGS,15799300,ESATKUAT LAGOON OUTLET AT BARROW AK,ST,71.2940268,-156.7718103,U,NAD83,3.0,1.0,NGVD29,19060202.0,-0.7071067811865475,0.0,0.00390666729937319,0.0
0,USGS,09379025,"CHINLE CREEK AT CHINLE, AZ",ST,36.155,-109.5375,S,NAD83,5550.0,10.0,NAVD88,14080204.0,-1.1927940637797123,0.028000707855033172,0.0009894014037750902,0.00032299920325775045
1,USGS,09379200,"CHINLE CREEK NEAR MEXICAN WATER, AZ",ST,36.943891,-109.71066840000002,T,NAD83,4720.0,20.0,NGVD29,14080204.0,0.4908168039244475,0.04545843362034158,-6.040111125519561e-05,2.9337283243590123e-05
2,USGS,09385700,"LITTLE COLORADO RIVER BELOW SALADO SPRINGS, AZ",ST,34.4505935,-109.3623199,T,NAD83,5785.0,5.0,NGVD29,15020002.0,-1.8323425946911804,0.014981963683057669,0.00023546715316525625,8.404550374104086e-05
3,USGS,09394500,"LITTLE COLORADO RIVER AT WOODRUFF, AZ",ST,34.7828076,-110.04428370000001,T,NAD83,5130.3,20.0,NGVD29,15020002.0,0.5292861304118024,0.0296146983352218,-6.504805567518376e-05,2.89317431479245e-05
4,USGS,09395990,"BLACK CR BEL WF BLACK CR NR HOUCK, AZ",ST,35.28474687,-109.2156504,F,NAD83,5980.0,20.0,NGVD29,15020006.0,0.7071067811865475,0.0,-0.003950317213332668,0.0
5,USGS,09397300,"LITTLE COLORADO RIVER NEAR JOSEPH CITY, AZ",ST,34.90113674,-110.2554013,T,NAD83,5031.1,20.0,NGVD29,15020008.0,0.9060646860160138,0.0004879520716009566,-0.0001097406429351332,2.8966444000554916e-05
6,USGS,09400568,"POLACCA WASH NEAR SECOND MESA, AZ",ST,35.65480556,-110.56299999999999,S,NAD83,5240.0,10.0,NGVD29,15020013.0,-0.6948007333100706,0.04328120311710491,0.00019518963237788263,9.013617302081796e-05
7,USGS,09400815,"NEWMAN CANYON ABOVE UPPER LAKE MARY, AZ",ST,35.05494444,-111.4892222,5,NAD83,6860.0,30.0,NGVD29,15020015.0,-0.7071067811865475,0.0,0.007365695637359869,0.0
8,USGS,09403012,SEDIMENT TNK @ INDIAN GARDEN PUMP STA NR GRAND CAN,LK,36.0783161,-112.1265581,F,NAD83,3780.0,40.0,NGVD29,15010002.0,-0.707106781186546,0.0,0.003526717113149863,0.0
9,USGS,09413700,"VIRGIN RV ABV THE NARROWS NR LITTLEFIELD, AZ",ST,36.92138889,-113.8313889,S,NAD83,2000.0,20.0,NGVD29,15010010.0,1.3575148010939866,0.02202630739109908,-0.0002016944827828315,8.048104086798154e-05
10,USGS,09424000,"COLORADO RIVER NR TOPOCK, AZ.",ST,34.68750788,-114.4627382,T,NAD83,423.02,20.0,NGVD29,15030101.0,-0.9220044792724962,0.03667266633943546,0.00040849492981195765,0.00017182806326392216
11,USGS,09429300,"COLORADO RIVER BELOW CIBOLA VALLEY, AZ.",ST,33.22114635,-114.67245700000001,T,NAD83,200.0,20.0,NGVD29,15030104.0,-0.8982074859718007,0.015466105097359763,0.000271262572655321,0.00010080756419016694
12,USGS,09471800,"SAN PEDRO RIVER NEAR BENSON, ARIZ.",ST,32.126467,-110.29007299999999,T,NAD83,3310.0,20.0,NAVD88,15050203.0,0.6348081831113317,0.028170767241226746,-8.946194285331951e-05,3.5415765745726e-05
13,USGS,09478350,"GILA RIVER NEAR SACATON, AZ.",ST,33.0875563,-111.6870757,S,NAD83,1290.0,5.0,NGVD29,15050100.0,0.7071067811865476,0.0,-0.002438299245470854,0.0
14,USGS,09480500,"SANTA CRUZ RIVER NEAR NOGALES, AZ.",ST,31.344544300000003,-110.851474,T,NAD83,3702.54,20.0,NGVD29,15050301.0,0.603700079846196,0.01231968659088924,-7.406671469167992e-05,2.8374666272440333e-05
15,USGS,09481500,"SONOITA CREEK NEAR PATAGONIA, ARIZ.",ST,31.49981633,-110.8181418,T,NAD83,3818.09,20.0,NGVD29,15050301.0,-0.833777114057963,0.005148673231714741,0.00048628083171466406,6.591176849810895e-05
16,USGS,09482950,"RAILROAD WASH AT TUCSON,ARIZONA",ST,32.21340969,-110.94647979999999,T,NAD83,2430.0,20.0,NGVD29,15050301.0,1.0260380278359262,0.012403105851699535,-0.0004335465891525398,0.00014523076989446328
17,USGS,09486490,SANTA CRUZ RIVER AT INA RD NR TUCSON AZ,ST,32.3381296,-111.08121059999999,S,NAD83,2160.0,10.0,NGVD29,15050301.0,0.7071067811865476,0.0,-0.0026092501150795115,0.0
18,USGS,09489700,"BIG BONITO C NR FORT APACHE, ARIZ.",ST,33.667274400000004,-109.8467605,T,NAD83,5910.0,20.0,NGVD29,15060101.0,-0.882886372357405,0.042929948178952064,0.0005260684738601081,0.00022335417928481997
19,USGS,09494200,"CARRIZO CREEK NEAR CIBECUE, AZ",ST,34.1211111,-110.41694440000002,S,NAD83,4366.0,20.0,NAVD88,15060104.0,-0.7071067811865476,0.0,0.009065471553673687,0.0
20,USGS,09495800,"CORDUROY CREEK NEAR SHOW LOW, AZ",ST,34.0583333,-110.21305559999999,S,NAD83,5600.0,20.0,NAVD88,15060104.0,0.7071067811865475,0.0,-0.006670818690439127,0.0
21,USGS,09496600,"CIBECUE 1 TRIB CARRIZO CR NR SHOW LOW, ARIZ.",ST,33.99115876,-110.32483140000001,T,NAD83,5400.0,20.0,NGVD29,15060104.0,-0.7071067811865475,0.0,0.0036448803153945747,0.0
22,USGS,09496700,"CIBECUE 2, TRIB CARRIZO CR, NR SHOW LOW, ARIZ.",ST,33.9881032,-110.31121999999999,T,NAD83,5200.0,20.0,NGVD29,15060104.0,-0.7071067811865475,0.0,0.0038429716368834103,0.0
23,USGS,09497700,"CIBECUE CREEK NEAR OVERGAARD, AZ",ST,34.1572222,-110.51111110000001,S,NAD83,7200.0,20.0,NAVD88,15060104.0,-0.7071067811865475,0.0,0.0034325571902259584,0.0
24,USGS,09504500,"OAK CREEK NEAR CORNVILLE, AZ",ST,34.76446436,-111.8909885,T,NAD83,3470.0,20.0,NGVD29,15060202.0,0.4855480735984342,0.04633103236632168,-6.0251609487826985e-05,2.9387988890190453e-05
25,USGS,09512170,"SALT RIVER AT JOINTHEAD DAM, PHOENIX, ARIZ.",ST,33.44032249,-111.97347849999998,T,NAD83,1130.0,20.0,NGVD29,15060106.0,-1.2814817442930004,0.0053189844881871865,0.0006415106849684624,8.794259808376465e-05
26,USGS,09512830,BOULDER CREEK NR ROCK SPRINGS AZ.,ST,33.998644899999995,-112.2165508,T,NAD83,1890.0,10.0,NGVD29,15070102.0,-1.0644918535428418,0.029792479997706057,0.0005949873419835906,0.00022552040233751088
27,USGS,09512970,"COTTONWOOD CREEK NEAR WADDELL DAM, AZ",ST,33.8986453,-112.31155290000001,T,NAD83,1660.0,10.0,NGVD29,15070102.0,-1.0604725691441017,0.005874117931522464,0.0006293605751597043,0.00017549811933497344
28,USGS,09513890,"NEW RIVER AT PEORIA, ARIZ.",ST,33.59531719,-112.2632124,T,NAD83,1126.7,20.0,NGVD29,15070102.0,0.7071067811865475,0.0,-0.004040610178208843,0.0
29,USGS,09514100,"GILA RIVER AT ESTRELLA PARKWAY, NEAR GOODYEAR, AZ",ST,33.3875427,-112.3923808,F,NAD83,883.0,5.0,NGVD29,15070101.0,0.6785237217945584,0.04870066999357192,-0.00016771677164185755,8.014388886184572e-05
30,USGS,09515000,"HASSAYAMPA RIVER AT WALNUT GROVE NR WAGONER, AZ",ST,34.27502718,-112.5465613,T,NAD83,,,,15070103.0,-0.7071067811865476,0.0,0.006608474590528482,0.0
31,USGS,09537500,"WHITEWATER DRAW NEAR DOUGLAS, AZ.",ST,31.35232457,-109.58506770000001,T,NAD83,3909.14,20.0,NGVD29,15080301.0,0.5496046993524134,0.0238620300091117,-6.81154140889241e-05,2.905467315085478e-05
0,USGS,07047600," TYRONZA RIVER NEAR TYRONZA, ARK.",ST,35.50508234,-90.3801007,T,NAD83,183.87,0.01,NGVD29,8020203.0,-0.9657370761041881,0.023115931524369318,0.0002096491312879949,8.346386752018774e-05
1,USGS,07047860,"Higginbotham Creek at Jonesboro, AR",ST,35.81340857,-90.708168,T,NAD83,,,,8020203.0,-0.9811369125038956,0.0313168793073656,0.00041225572457256676,0.0001671437891835882
2,USGS,07047975," DOG BRANCH AT ST. PAUL, ARK",ST,35.82563469,-93.76380350000001,T,NAD83,,,,11010001.0,0.8229678412438555,0.04212529887685694,-0.0004475083421663162,0.0001921500084201927
3,USGS,07049563,Prairie Creek northeast of Rogers,ST,36.34035274,-94.0977028,S,NAD83,,,,11010001.0,0.7071067811865476,0.0,-0.0034662097116987625,0.0
4,USGS,07053250,"Yocum Creek near Oak Grove, AR",ST,36.45444444,-93.35611109999999,S,NAD83,1000.0,10.0,NGVD29,11010001.0,-0.8515760298122951,0.012962650913508596,0.00020544441434172593,7.566218918417909e-05
5,USGS,07055565,"Crooked Creek at Harrison, AR",ST,36.23257134,-93.09128709999999,T,NAD83,,,,11010003.0,-0.7071067811865475,0.0,0.012856486930664499,0.0
6,USGS,07057000,"Buffalo River near Rush, AR",ST,36.11729369,-92.55460699999999,T,NAD83,451.98,0.01,NGVD29,11010005.0,-0.6970945594468643,0.012189996540962669,0.0005350604268493266,0.00012309986348381428
7,USGS,07060670," HUGHES CREEK NEAR MOUNTAIN VIEW, ARK.",ST,35.862852200000006,-92.14654159999999,T,NAD83,,,,11010004.0,1.0149612476848662,0.007747316219950909,-0.000552560338091752,0.0001664332882087968
8,USGS,070692657,"Myatt Creek North of Saddle, AR",ST,36.4059722,-91.5805,S,NAD83,,,,11010010.0,0.7071067811865475,0.0,-0.0067343502970147375,0.0
9,USGS,07075280,"S Fk Lit Red Riv nr Walnut Grove, AR",ST,35.55719444,-92.5509722,S,NAD83,,,,11010014.0,-0.7071067811865476,0.0,0.0036924636093292303,0.0
10,USGS,071948135,"North Research Br at the WREC at Fayetteville, AR",ST,36.0922222,-94.17527779999999,S,NAD83,,,,11110103.0,0.7071067811865468,0.0,-0.0051802694592421065,0.0
11,USGS,071948140,"South Research Br at the WREC at Fayetteville, AR",ST,36.08944444,-94.1755556,S,NAD83,,,,11110103.0,0.7071067811865476,0.0,-0.006069586104605559,0.0
12,USGS,071948145,Upper Research Branch at the WREC at Fayetteville,ST,36.09088889,-94.17930559999999,1,NAD83,,,,11110103.0,-0.7071067811865476,0.0,0.005105464124090596,0.0
13,USGS,07194816,"Research Br Outlet at the WREC at Fayetteville, AR",ST,36.09027778,-94.1916667,S,NAD83,,,,11110103.0,0.7071067811865476,0.0,-0.006734350297014738,0.0
14,USGS,07249650,"MOUNTAIN FORK NEAR EVANSVILLE,AR",ST,35.70647318,-94.4827167,T,NAD83,864.99,0.01,NGVD29,11110104.0,1.1033882651861895,0.0018204245236819868,-0.0005980694332279812,0.00014230066495874043
15,USGS,07257200,"Little Piney Creek near Lamar, AR",ST,35.45,-93.3380556,1,NAD83,348.0,0.01,NGVD29,11110202.0,-0.5645766732927963,0.03635141099179793,8.390562665532327e-05,3.8593223104299535e-05
16,USGS,07257450,"East Fork Illinois Bayou nr Hector, AR",ST,35.53377778,-92.9307222,S,NAD83,,,,11110202.0,-0.7071067811865476,0.0,0.005397761688446928,0.0
17,USGS,07257460,"Mid Fork Ill Bayou Upstream of Hwy 27 nr Hector,AR",ST,35.53255556,-92.9480556,S,NAD83,,,,11110202.0,-0.7071067811865476,0.0,0.004259679404738238,0.0
18,USGS,07257473,"Mill Creek near Hector, AR",ST,35.50527778,-93.0030556,T,NAD83,,,,11110202.0,0.7071067811865476,0.0,-0.0054184427677130085,0.0
19,USGS,07260000,"Dutch Creek at Waltreak, AR",ST,34.98694444,-93.6130556,T,NAD83,,,,11110204.0,-0.5647266194929274,0.01989548182881028,6.769713500624269e-05,2.804030074163392e-05
20,USGS,07260672,"West Fork Point Remove nr Scotland, AR",ST,35.5085833,-92.6596389,1,NAD83,,,,11110203.0,-0.7071067811865475,0.0,0.010633184679496954,0.0
21,USGS,07263295,"Maumelle River at Williams Junction, AR",ST,34.8761111,-92.77444440000001,S,NAD83,,,,11110207.0,-1.0710933841572066,0.00018796276238153766,0.00023395355938712778,5.30949377468281e-05
22,USGS,07263400,"Little Maumelle River @ Ferndale, AR",ST,34.7800912,-92.554327,T,NAD83,,,,11110207.0,0.566531906871389,0.049016109873329,-9.469083882451303e-05,4.585246120425464e-05
23,USGS,07339800," PEPPER CREEK NEAR DEQUEEN, ARK.",ST,34.0456696,-94.3038156,T,NAD83,,,,11140109.0,-1.0113224198048174,0.006270378100911221,0.00034516123542826534,0.00010869461683154758
24,USGS,07341000,"Saline River near Dierks, AR",ST,34.0961111,-94.085,T,NAD83,353.09,0.01,NGVD29,11140109.0,0.5787688612121934,0.016807578610631056,-6.930321719240345e-05,2.7907025782145074e-05
25,USGS,07359002,"Ouachita River at Remmel Dam above Jones Mill, AR",ST,34.4261111,-92.8908333,S,NAD83,,,,8040102.0,-0.8401786791275422,0.008013749033136817,0.00019172181584187735,6.604032015912316e-05
26,USGS,07359805,Valley Creek at Point Cedar,ST,34.32148189,-93.2568468,T,NAD83,,,,8040102.0,0.9990002066621878,0.03143733152509497,-0.00033375499089060087,0.0001370592628057013
27,USGS,07359910," CADDO RIVER AT DEGRAY REGULATING DAM, NR ARKADE",ST,34.17731706,-93.10017420000001,T,NAD83,,,,8040102.0,-0.8518947305197745,0.04897830345591058,0.0003636912215191305,0.000166043522614568
28,USGS,07361800,"TERRE NOIRE CREEK NEAR GURDON, ARK.",ST,33.9173241,-93.0357248,T,NAD83,,,,8040103.0,-0.9906391033048673,0.03173524091788739,0.0005436012240024711,0.00021405583175466695
29,USGS,07362000,"Ouachita River at Camden, AR",ST,33.59638889,-92.8180556,T,NAD83,71.69,0.01,NGVD29,8040102.0,-0.49607346725846513,0.04389913049775961,5.8944686766581704e-05,2.8430437069890195e-05
30,USGS,07364030,"Aigle Creek Trib near Hermitage, AR",ST,33.41344876,-92.20930770000001,H,NAD83,,,,8040204.0,-0.5713618015831372,0.03974892374616172,9.662385699209129e-05,4.487343128762321e-05
0,USGS,09423400,TIN CAN C NR NEEDLES CA,ST,34.8569458,-114.882749,F,NAD83,,,,15030102.0,1.2115420440600597,0.022816647712962098,-0.0024038532620239282,0.000369459031332968
1,USGS,10253540,CORN SPRINGS WASH NR DESERT CENTER CA,ST,33.62502237,-115.32303619999999,F,NAD83,,40.0,,18100100.0,-0.7071067811865476,0.0,0.0025435495726134805,0.0
2,USGS,10254970,NEW R AT INTERNATIONAL BOUNDARY AT CALEXICO CA,ST,32.6658925,-115.5030501,F,NAD83,-30.0,2.5,NGVD29,18100200.0,-0.6669878170395611,0.01594753084373815,0.00010743708106543743,4.228531218949383e-05
3,USGS,10256200,SAN GORGONIO R NR BANNING CA,ST,33.9983474,-116.9089118,F,NAD83,,,,18100200.0,0.7071067811865477,0.0,-0.012405382126079783,0.0
4,USGS,10256300,SAN GORGONIO R A BANNING CA,ST,33.93112638,-116.827797,F,NAD83,,,,18100200.0,-0.7071067811865475,0.0,0.002303279417545757,0.0
5,USGS,10259920,WASTEWAY NO 1 NR MECCA,ST,33.52780386,-115.9738878,F,NAD83,,,,18100200.0,-0.7071067811865475,0.0,0.0038429716368834103,0.0
6,USGS,10261000,WF MOJAVE R NR HESPERIA CA,ST,34.3408364,-117.24087639999999,F,NAD83,3050.0,17.0,NGVD29,18090208.0,-0.7071067811865476,0.0,0.005199314567548144,0.0
7,USGS,10264510,INN C A PALMDALE CA,ST,34.58082306,-118.13562859999999,F,NAD83,,,,18090206.0,-0.7071067811865475,0.0,0.0039174890924462465,0.0
8,USGS,10264590,COTTONWOOD C NR ROSAMOND CA,ST,34.88553147,-118.43730500000001,F,NAD83,,,,18090206.0,-0.7071067811865475,0.0,0.00254354957261348,0.0
9,USGS,10264740,CACHE C NR MOJAVE CA,ST,35.1169117,-118.2022987,F,NAD83,3280.0,10.0,NGVD29,18090206.0,-0.7071067811865476,0.0,0.0025435495726134805,0.0
10,USGS,10293015,"MURPHY CK ABV E WALKER RV NR BRIDGEPORT, CA",ST,38.371861700000004,-119.1982084,S,NAD83,6400.0,25.0,NGVD29,16050301.0,0.7071067811865475,0.0,-0.005050762722761054,0.0
11,USGS,10309030,"INDIAN CK AT DIAMOND VALLEY NR PAYNESVILLE, CA",ST,38.77684935,-119.7598983,T,NAD83,5440.0,20.0,NGVD29,16050201.0,-1.1409503636328142,0.008721335702633006,0.001869644184568315,0.00017575420661944613
12,USGS,10336655,MADDEN C NR HOMEWOOD CA,ST,39.08712935,-120.17435719999999,F,NAD83,,,,16050101.0,-0.7071067811865476,0.0,0.004029098468299417,0.0
13,USGS,10336658,MADDEN C A HOMEWOOD CA,ST,39.09074049,-120.1626903,F,NAD83,,,,16050101.0,-0.7071067811865476,0.0,0.004029098468299417,0.0
14,USGS,10336684,DOLLAR C NR TAHOE CITY CA,ST,39.19851798,-120.0982471,F,NAD83,,,,16050101.0,0.7071067811865475,0.0,-0.003983700175698859,0.0
15,USGS,10336686,CARNELIAN C A CARNELIAN BAY CA,ST,39.226851200000006,-120.0815809,S,NAD83,6235.0,20.0,NGVD29,16050101.0,0.7071067811865475,0.0,-0.004147253848601451,0.0
16,USGS,10339400,MARTIS C NR TRUCKEE CA,ST,39.32879577,-120.11769640000001,F,NAD83,5730.0,20.0,NGVD29,16050102.0,0.5648729542048673,0.030642127720378425,-7.71006478610645e-05,3.4301838750484555e-05
17,USGS,10343200,LITTLE TRUCKEE R AT HWY 89 NR TRUCKEE,ST,39.47823908,-120.23270259999998,S,NAD83,6090.0,20.0,NGVD29,16050102.0,0.7071067811865475,0.0,-0.0040991697460089705,0.0
18,USGS,10354700,MILL C A MILFORD CA,ST,40.17073367,-120.37160420000001,F,NAD83,,,,18080003.0,1.1560472087264717,0.04224823417757062,-0.0020895566357459947,0.00044367941609887394
19,USGS,10356300,WF WILLARD C TRIB NR WESTWOOD CA,ST,40.37350347,-120.8191219,F,NAD83,,,,18080003.0,1.1893942653755076,0.02723548900597506,-0.002084827809597735,0.00035127940427429635
20,USGS,10359490,MADELINE PLAINS TRIB NR RAVENDALE CA,ST,40.7448984,-120.32327620000001,F,NAD83,,,,18080002.0,0.7071067811865478,0.0,-0.003874557705131767,0.0
21,USGS,10360900,BIDWELL C BL MILL C NR FORT BIDWELL CA,ST,41.8823902,-120.17495079999999,S,NAD83,4935.0,20.0,NGVD29,18080001.0,0.9235066132187594,0.03846777635229065,-0.0004056763523634477,0.00017260713078231425
22,USGS,11022500,SAN DIEGO R NR SANTEE CA,ST,32.82477143,-117.0555858,F,NAD83,180.0,17.0,NGVD29,18070304.0,-1.1198264796223314,0.00469962446991245,0.0005699104184006097,0.00015748946305607547
23,USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.12169990000001,F,NAD83,300.0,10.0,NGVD29,18070304.0,-0.48426029821321087,0.04840422026023293,5.788359316090739e-05,2.8528811905421988e-05
24,USGS,11023400,CARROLL C NR LA JOLLA CA,ST,32.8958798,-117.21864679999999,F,NAD83,50.0,10.0,NGVD29,18070304.0,-0.7071067811865475,0.0,0.004652018297279918,0.0
25,USGS,11026000,SANTA YSABEL C NR SAN PASQUAL CA,ST,33.08615349,-116.91641659999999,F,NAD83,525.0,1.6,NAVD88,18070304.0,-1.0252881213232208,0.040452911836403364,0.0005336151354862188,0.00021853654237108185
26,USGS,11036700,SAN LUIS REY R A COLE GRADE RD NR PAUMA VALLEY CA,ST,33.3136111,-117.00111100000001,5,NAD83,760.0,10.0,NGVD29,18070303.0,-0.7071067811865475,0.0,0.00676657206877079,0.0
27,USGS,11040700,SAN LUIS REY R BL MOOSA CYN NR BONSALL CA,ST,33.27642304,-117.22586799999999,F,NAD83,,,,18070303.0,0.7071067811865475,0.0,-0.0038429716368834103,0.0
28,USGS,11041000,SAN LUIS REY R NR BONSALL CA,ST,33.25364594,-117.2475354,F,NAD83,108.1,17.0,NGVD29,18070303.0,-0.9238153164826779,0.04710000937403504,0.0005713496916832691,0.0002437208444552849
29,USGS,11044500,"SANTA MARGARITA R NR FALLBROOK,CALIF.",ST,33.39836319,-117.26309140000001,F,NAD83,280.0,17.0,NGVD29,18070302.0,-0.9762607502850074,0.02649766854085706,0.0005439880580079571,0.00020531682800705733
30,USGS,11044900,DE LUZ C NR FALLBROOK CA,ST,33.3697528,-117.32253759999999,S,NAD83,155.0,10.0,NGVD29,18070302.0,-0.7071067811865475,0.0,0.004419417382415922,0.0
31,USGS,11045050,SANTA MARGARITA R A USMC DIV DAM NR YSIDORA CA,ST,33.3380872,-117.3311489,S,NAD83,110.0,10.0,NGVD29,18070302.0,0.7071067811865475,0.0,-0.004351426345763369,0.0
32,USGS,11046370,SAN MATEO C A SAN ONOFRE CA,ST,33.39114058,-117.5906024,S,NAD83,20.0,10.0,NGVD29,18070301.0,0.7071067811865476,0.0,-0.0034325571902259593,0.0
33,USGS,11047500,ALISO C A EL TORO CA,ST,33.62613356,-117.6850513,F,NAD83,440.0,17.0,NGVD29,18070301.0,-0.9063643086701616,0.043994222353495295,0.0005000254473831073,0.000213653083693833
34,USGS,11048500,SAN DIEGO C AT CULVER DRIVE NR IRVINE CA,ST,33.681686799999994,-117.8094992,F,NAD83,102.86,0.01,NGVD29,18070204.0,-0.8007301937336504,0.04081090302782137,0.0002981888304372956,0.0001323432171114482
35,USGS,11051501,SANTA ANA R NR MENTONE CN + CN CA,ST,34.10834489,-117.10059109999999,F,NAD83,,,,18070203.0,0.775202230994945,0.01693459410463703,-0.00017430145408072552,6.769327377789784e-05
36,USGS,11052500,MILL C POWER CANALS 2 AND 3 NR YUCAIPA CA,ST-CA,34.08973426,-117.01447590000001,F,NAD83,,,,18070203.0,0.8162166703226023,0.01280183041025029,-0.00020622626816600766,7.579329362422678e-05
